certification_id,employee_id,cert_name,cert_level,issue_date,expiry_date,status
1502,608,Wand Safety 101,Intermediate,2019-07-05,2020-07-05,Valid
1503,608,Wand Safety 101,Beginner,2016-05-09,2020-05-09,Revoked
1504,608,Advanced Spell Theory,Master,2018-12-08,2020-12-08,Revoked
1505,609,Advanced Spell Theory,Master,2017-11-21,2019-11-21,Valid
1506,610,Magical Ethics,Intermediate,2018-09-21,2023-09-21,Valid
1507,610,Wand Safety 101,Beginner,2022-07-22,2024-07-22,Revoked
1508,611,Dark Magic Identification,Master,2020-08-06,2023-08-06,Valid
1509,611,Advanced Spell Theory,Master,2016-07-16,2020-07-16,Revoked
1510,611,Magical Ethics,Beginner,2020-03-20,2022-03-20,Expired
1511,612,Wand Safety 101,Beginner,2020-12-18,2024-12-18,Valid
1512,613,Magical Ethics,Intermediate,2022-02-21,2025-02-21,Revoked
1513,613,Wand Safety 101,Beginner,2020-12-09,2025-12-09,Revoked
1514,613,Defensive Charms,Beginner,2025-03-21,2030-03-21,Expired
1515,613,Magical Ethics,Beginner,2016-07-12,2017-07-12,Revoked
1516,614,Dark Magic Identification,Beginner,2018-08-15,2023-08-15,Valid
1517,614,Teleportation Accuracy,Master,2018-04-28,2020-04-28,Expired
1518,614,Magical Ethics,Master,2024-04-26,2028-04-26,Valid
1519,614,Defensive Charms,Beginner,2016-05-24,2021-05-24,Expired
1520,615,Muggle Interaction Training,Master,2022-01-28,2026-01-28,Revoked
1521,615,Defensive Charms,Master,2016-06-06,2021-06-06,Revoked
1522,616,Magical Ethics,Beginner,2018-11-23,2021-11-23,Valid
1523,617,Wand Safety 101,Intermediate,2020-10-05,2024-10-05,Expired
1524,617,Herbology Essentials,Intermediate,2024-02-01,2025-02-01,Valid
1525,618,Magical Ethics,Beginner,2020-06-05,2023-06-05,Valid
1526,619,Magical Ethics,Beginner,2023-08-15,2024-08-15,Revoked
1527,619,Potion Brewing Basics,Master,2015-11-24,2017-11-24,Valid
1528,620,Dark Magic Identification,Intermediate,2017-11-11,2022-11-11,Revoked
1529,621,Potion Brewing Basics,Master,2018-04-28,2020-04-28,Revoked
1530,621,Muggle Interaction Training,Intermediate,2020-12-03,2025-12-03,Revoked
1531,621,Potion Brewing Basics,Beginner,2023-08-04,2025-08-04,Revoked
1532,622,Advanced Spell Theory,Master,2020-06-14,2025-06-14,Revoked
1533,622,Magical Ethics,Intermediate,2020-07-05,2023-07-05,Valid
1534,623,Advanced Spell Theory,Intermediate,2016-09-09,2018-09-09,Expired
1535,623,Teleportation Accuracy,Master,2020-06-06,2021-06-06,Valid
1536,623,Potion Brewing Basics,Intermediate,2015-12-04,2017-12-04,Revoked
1537,624,Teleportation Accuracy,Master,2020-04-22,2023-04-22,Revoked
1538,624,Dark Magic Identification,Intermediate,2016-10-22,2019-10-22,Expired
1539,625,Defensive Charms,Intermediate,2022-06-11,2027-06-11,Revoked
1540,625,Wand Safety 101,Master,2016-01-24,2019-01-24,Valid
1541,625,Wand Safety 101,Master,2022-10-24,2027-10-24,Expired
1542,625,Potion Brewing Basics,Beginner,2022-06-14,2025-06-14,Valid
1543,626,Herbology Essentials,Master,2022-01-28,2025-01-28,Revoked
1544,627,Dark Magic Identification,Master,2022-12-20,2027-12-20,Valid
1545,627,Muggle Interaction Training,Intermediate,2018-01-23,2020-01-23,Expired
1546,627,Herbology Essentials,Intermediate,2022-08-25,2025-08-25,Expired
1547,628,Advanced Spell Theory,Master,2019-05-07,2023-05-07,Valid
1548,628,Herbology Essentials,Intermediate,2021-01-10,2022-01-10,Valid
1549,628,Dark Magic Identification,Beginner,2020-05-27,2021-05-27,Expired
1550,629,Potion Brewing Basics,Beginner,2015-12-18,2020-12-18,Revoked
1551,629,Herbology Essentials,Beginner,2016-05-19,2018-05-19,Revoked
1552,629,Wand Safety 101,Master,2024-07-25,2029-07-25,Expired
1553,630,Herbology Essentials,Master,2017-08-06,2021-08-06,Revoked
1554,630,Teleportation Accuracy,Beginner,2020-05-01,2024-05-01,Valid
1555,630,Dark Magic Identification,Master,2020-07-06,2022-07-06,Valid
1556,630,Magical Ethics,Intermediate,2019-09-04,2023-09-04,Valid
1557,631,Teleportation Accuracy,Master,2020-12-22,2024-12-22,Expired
1558,631,Magical Ethics,Beginner,2022-05-23,2025-05-23,Revoked
1559,631,Advanced Spell Theory,Beginner,2024-01-21,2026-01-21,Valid
1560,632,Dark Magic Identification,Beginner,2018-04-16,2022-04-16,Revoked
1561,632,Dark Magic Identification,Master,2019-11-29,2020-11-29,Revoked
1562,632,Wand Safety 101,Beginner,2021-04-12,2023-04-12,Expired
1563,633,Potion Brewing Basics,Master,2019-12-09,2021-12-09,Expired
1564,633,Muggle Interaction Training,Master,2016-05-11,2019-05-11,Valid
1565,633,Defensive Charms,Master,2017-01-24,2018-01-24,Expired
1566,634,Defensive Charms,Master,2024-04-19,2025-04-19,Revoked
1567,635,Wand Safety 101,Beginner,2018-08-28,2020-08-28,Valid
1568,635,Herbology Essentials,Beginner,2025-02-04,2028-02-04,Expired
1569,636,Herbology Essentials,Master,2024-09-29,2026-09-29,Valid
1570,637,Teleportation Accuracy,Master,2023-02-02,2024-02-02,Valid
1571,638,Magical Ethics,Master,2021-05-01,2022-05-01,Valid
1572,638,Advanced Spell Theory,Beginner,2022-07-05,2026-07-05,Expired
1573,638,Herbology Essentials,Beginner,2022-07-29,2023-07-29,Valid
1574,638,Dark Magic Identification,Master,2016-12-15,2020-12-15,Revoked
1575,639,Wand Safety 101,Master,2019-09-29,2023-09-29,Valid
1576,639,Dark Magic Identification,Beginner,2019-10-18,2021-10-18,Expired
1577,639,Advanced Spell Theory,Intermediate,2023-09-05,2027-09-05,Expired
1578,640,Dark Magic Identification,Master,2024-06-30,2026-06-30,Valid
1579,640,Potion Brewing Basics,Beginner,2016-04-01,2020-04-01,Expired
1580,640,Muggle Interaction Training,Beginner,2016-09-29,2018-09-29,Expired
1581,640,Herbology Essentials,Master,2023-12-23,2025-12-23,Expired
1582,641,Herbology Essentials,Beginner,2021-09-28,2024-09-28,Revoked
1583,642,Teleportation Accuracy,Intermediate,2020-12-17,2024-12-17,Expired
1584,642,Defensive Charms,Intermediate,2021-08-16,2026-08-16,Expired
1585,642,Muggle Interaction Training,Intermediate,2020-06-25,2022-06-25,Expired
1586,642,Dark Magic Identification,Beginner,2017-10-06,2019-10-06,Valid
1587,643,Advanced Spell Theory,Master,2019-03-13,2024-03-13,Valid
1588,644,Muggle Interaction Training,Master,2021-02-02,2026-02-02,Valid
1589,644,Potion Brewing Basics,Master,2017-03-28,2021-03-28,Valid
1590,645,Herbology Essentials,Master,2020-01-18,2021-01-18,Revoked
1591,646,Potion Brewing Basics,Beginner,2022-04-25,2023-04-25,Revoked
1592,646,Potion Brewing Basics,Intermediate,2016-02-26,2018-02-26,Expired
1593,646,Dark Magic Identification,Intermediate,2018-04-26,2023-04-26,Expired
1594,646,Dark Magic Identification,Master,2021-09-17,2025-09-17,Valid
1595,647,Potion Brewing Basics,Intermediate,2017-08-24,2021-08-24,Valid
1596,647,Teleportation Accuracy,Intermediate,2024-09-09,2029-09-09,Expired
1597,647,Wand Safety 101,Beginner,2019-04-11,2021-04-11,Valid
1598,647,Muggle Interaction Training,Master,2016-11-24,2021-11-24,Revoked
1599,648,Muggle Interaction Training,Master,2016-06-15,2021-06-15,Expired
1600,648,Potion Brewing Basics,Beginner,2021-01-17,2026-01-17,Valid
1601,649,Wand Safety 101,Master,2023-06-24,2026-06-24,Revoked
1602,650,Muggle Interaction Training,Intermediate,2019-01-03,2023-01-03,Revoked
1603,650,Dark Magic Identification,Beginner,2016-11-25,2019-11-25,Expired
1604,650,Defensive Charms,Master,2016-03-09,2017-03-09,Valid
1605,651,Teleportation Accuracy,Master,2018-04-25,2020-04-25,Revoked
1606,652,Herbology Essentials,Beginner,2024-06-13,2025-06-13,Valid
1607,653,Teleportation Accuracy,Intermediate,2015-10-27,2020-10-27,Expired
1608,653,Magical Ethics,Master,2022-03-28,2023-03-28,Revoked
1609,653,Defensive Charms,Master,2016-01-03,2017-01-03,Valid
1610,654,Magical Ethics,Intermediate,2024-12-31,2025-12-31,Expired
1611,654,Magical Ethics,Intermediate,2023-02-22,2027-02-22,Valid
1612,654,Magical Ethics,Intermediate,2022-07-28,2023-07-28,Valid
1613,654,Wand Safety 101,Master,2015-07-09,2016-07-09,Expired
1614,655,Advanced Spell Theory,Beginner,2017-11-30,2018-11-30,Revoked
1615,656,Herbology Essentials,Beginner,2017-06-10,2022-06-10,Valid
1616,656,Herbology Essentials,Master,2018-03-18,2023-03-18,Expired
1617,657,Teleportation Accuracy,Master,2016-12-04,2020-12-04,Valid
1618,658,Defensive Charms,Intermediate,2021-04-06,2023-04-06,Revoked
1619,658,Dark Magic Identification,Beginner,2017-12-14,2018-12-14,Expired
1620,658,Potion Brewing Basics,Beginner,2015-04-23,2016-04-23,Valid
1621,658,Herbology Essentials,Beginner,2023-08-12,2026-08-12,Expired
1622,659,Wand Safety 101,Beginner,2018-06-03,2021-06-03,Expired
1623,659,Muggle Interaction Training,Intermediate,2016-09-18,2020-09-18,Expired
1624,659,Magical Ethics,Master,2018-04-20,2022-04-20,Valid
1625,660,Wand Safety 101,Beginner,2019-12-24,2021-12-24,Revoked
1626,660,Dark Magic Identification,Beginner,2015-08-05,2017-08-05,Expired
1627,660,Muggle Interaction Training,Intermediate,2024-11-25,2025-11-25,Valid
1628,660,Potion Brewing Basics,Master,2023-07-26,2025-07-26,Expired
1629,661,Muggle Interaction Training,Master,2019-12-12,2022-12-12,Expired
1630,661,Herbology Essentials,Intermediate,2019-10-05,2024-10-05,Expired
1631,661,Herbology Essentials,Intermediate,2016-08-24,2018-08-24,Revoked
1632,661,Advanced Spell Theory,Intermediate,2015-06-08,2018-06-08,Revoked
1633,662,Herbology Essentials,Intermediate,2020-04-26,2023-04-26,Revoked
1634,662,Potion Brewing Basics,Beginner,2020-12-17,2022-12-17,Expired
1635,662,Herbology Essentials,Intermediate,2016-07-25,2021-07-25,Revoked
1636,663,Advanced Spell Theory,Intermediate,2016-02-15,2018-02-15,Valid
1637,663,Muggle Interaction Training,Master,2022-02-17,2025-02-17,Expired
1638,664,Magical Ethics,Intermediate,2019-03-28,2021-03-28,Valid
1639,664,Defensive Charms,Beginner,2023-07-22,2026-07-22,Expired
1640,664,Dark Magic Identification,Master,2019-08-15,2023-08-15,Expired
1641,665,Potion Brewing Basics,Intermediate,2016-07-24,2018-07-24,Valid
1642,665,Magical Ethics,Intermediate,2017-08-19,2020-08-19,Expired
1643,666,Potion Brewing Basics,Master,2020-03-03,2023-03-03,Expired
1644,666,Advanced Spell Theory,Master,2016-09-16,2019-09-16,Expired
1645,666,Defensive Charms,Master,2023-06-24,2027-06-24,Revoked
1646,667,Wand Safety 101,Master,2021-05-26,2026-05-26,Expired
1647,667,Herbology Essentials,Intermediate,2016-04-20,2020-04-20,Valid
1648,668,Advanced Spell Theory,Master,2017-10-10,2019-10-10,Revoked
1649,669,Wand Safety 101,Intermediate,2020-11-12,2023-11-12,Expired
1650,669,Teleportation Accuracy,Intermediate,2020-01-30,2023-01-30,Expired
1651,670,Advanced Spell Theory,Beginner,2016-06-26,2018-06-26,Expired
1652,671,Teleportation Accuracy,Beginner,2016-10-10,2017-10-10,Valid
1653,671,Potion Brewing Basics,Intermediate,2015-07-23,2018-07-23,Revoked
1654,671,Defensive Charms,Beginner,2015-07-24,2017-07-24,Valid
1655,672,Potion Brewing Basics,Beginner,2020-09-12,2023-09-12,Valid
1656,672,Herbology Essentials,Master,2022-03-18,2024-03-18,Valid
1657,672,Advanced Spell Theory,Beginner,2017-09-02,2021-09-02,Expired
1658,672,Magical Ethics,Beginner,2024-09-28,2027-09-28,Valid
1659,673,Herbology Essentials,Intermediate,2022-04-19,2023-04-19,Valid
1660,674,Defensive Charms,Intermediate,2018-04-27,2021-04-27,Expired
1661,674,Herbology Essentials,Intermediate,2017-02-16,2020-02-16,Valid
1662,674,Herbology Essentials,Master,2017-01-15,2020-01-15,Expired
1663,675,Herbology Essentials,Master,2019-12-27,2020-12-27,Valid
1664,676,Potion Brewing Basics,Master,2022-06-27,2027-06-27,Valid
1665,677,Herbology Essentials,Master,2018-12-04,2021-12-04,Revoked
1666,677,Teleportation Accuracy,Master,2021-04-28,2025-04-28,Valid
1667,677,Advanced Spell Theory,Beginner,2018-06-05,2019-06-05,Revoked
1668,677,Wand Safety 101,Intermediate,2016-04-07,2021-04-07,Valid
1669,678,Herbology Essentials,Intermediate,2024-02-21,2027-02-21,Revoked
1670,678,Advanced Spell Theory,Beginner,2021-09-27,2023-09-27,Revoked
1671,679,Teleportation Accuracy,Master,2022-06-29,2025-06-29,Expired
1672,679,Potion Brewing Basics,Intermediate,2021-08-04,2022-08-04,Revoked
1673,679,Dark Magic Identification,Intermediate,2018-01-04,2019-01-04,Expired
1674,679,Herbology Essentials,Master,2021-01-13,2022-01-13,Revoked
1675,680,Muggle Interaction Training,Master,2019-03-02,2021-03-02,Valid
1676,680,Herbology Essentials,Intermediate,2016-02-02,2020-02-02,Revoked
1677,680,Herbology Essentials,Intermediate,2015-04-18,2020-04-18,Valid
1678,681,Wand Safety 101,Beginner,2017-12-30,2020-12-30,Valid
1679,682,Potion Brewing Basics,Master,2018-03-08,2023-03-08,Revoked
1680,682,Advanced Spell Theory,Beginner,2019-12-02,2021-12-02,Expired
1681,683,Defensive Charms,Intermediate,2020-05-06,2024-05-06,Valid
1682,684,Wand Safety 101,Master,2019-02-01,2020-02-01,Revoked
1683,684,Magical Ethics,Intermediate,2015-09-22,2016-09-22,Revoked
1684,685,Defensive Charms,Beginner,2023-09-25,2027-09-25,Revoked
1685,685,Teleportation Accuracy,Intermediate,2020-05-18,2024-05-18,Expired
1686,685,Magical Ethics,Beginner,2018-07-22,2020-07-22,Valid
1687,685,Wand Safety 101,Intermediate,2020-03-28,2024-03-28,Expired
1688,686,Defensive Charms,Master,2024-02-10,2027-02-10,Expired
1689,686,Herbology Essentials,Intermediate,2017-10-07,2019-10-07,Valid
1690,686,Defensive Charms,Intermediate,2017-01-26,2022-01-26,Revoked
1691,686,Wand Safety 101,Intermediate,2020-09-01,2022-09-01,Valid
1692,687,Teleportation Accuracy,Master,2019-12-20,2023-12-20,Revoked
1693,687,Wand Safety 101,Master,2023-01-21,2026-01-21,Expired
1694,688,Teleportation Accuracy,Beginner,2018-01-20,2021-01-20,Revoked
1695,689,Potion Brewing Basics,Intermediate,2025-03-18,2026-03-18,Valid
1696,689,Dark Magic Identification,Intermediate,2019-03-21,2020-03-21,Revoked
1697,689,Herbology Essentials,Master,2023-11-05,2027-11-05,Expired
1698,690,Herbology Essentials,Intermediate,2016-07-05,2020-07-05,Expired
1699,691,Defensive Charms,Intermediate,2016-03-13,2017-03-13,Expired
1700,691,Dark Magic Identification,Intermediate,2023-05-02,2025-05-02,Revoked
1701,691,Defensive Charms,Master,2016-04-19,2018-04-19,Revoked
1702,691,Magical Ethics,Intermediate,2015-08-24,2018-08-24,Valid
1703,692,Muggle Interaction Training,Intermediate,2019-06-23,2023-06-23,Valid
1704,692,Herbology Essentials,Intermediate,2019-01-26,2022-01-26,Valid
1705,692,Magical Ethics,Intermediate,2018-01-02,2021-01-02,Revoked
1706,692,Muggle Interaction Training,Master,2016-07-19,2018-07-19,Valid
1707,693,Herbology Essentials,Beginner,2015-08-13,2016-08-13,Valid
1708,693,Muggle Interaction Training,Master,2022-01-02,2027-01-02,Expired
1709,693,Muggle Interaction Training,Beginner,2023-11-09,2025-11-09,Expired
1710,694,Potion Brewing Basics,Master,2023-01-19,2026-01-19,Expired
1711,694,Magical Ethics,Intermediate,2020-01-27,2022-01-27,Valid
1712,694,Advanced Spell Theory,Master,2020-09-17,2022-09-17,Valid
1713,694,Dark Magic Identification,Master,2024-03-30,2027-03-30,Valid
1714,695,Defensive Charms,Beginner,2019-06-01,2024-06-01,Revoked
1715,696,Potion Brewing Basics,Master,2022-01-07,2025-01-07,Valid
1716,696,Dark Magic Identification,Beginner,2016-01-03,2017-01-03,Valid
1717,696,Advanced Spell Theory,Intermediate,2015-12-14,2016-12-14,Revoked
1718,697,Magical Ethics,Intermediate,2025-03-16,2028-03-16,Valid
1719,698,Wand Safety 101,Intermediate,2023-12-21,2025-12-21,Expired
1720,699,Teleportation Accuracy,Master,2016-08-29,2017-08-29,Expired
1721,699,Magical Ethics,Intermediate,2015-06-22,2017-06-22,Expired
1722,699,Defensive Charms,Beginner,2018-09-08,2022-09-08,Valid
1723,699,Magical Ethics,Intermediate,2021-04-26,2022-04-26,Valid
1724,700,Advanced Spell Theory,Beginner,2025-03-01,2029-03-01,Valid
1725,700,Wand Safety 101,Intermediate,2016-07-11,2017-07-11,Expired
1726,700,Herbology Essentials,Intermediate,2017-09-20,2021-09-20,Revoked
1727,700,Teleportation Accuracy,Intermediate,2022-04-09,2025-04-09,Revoked
1728,701,Defensive Charms,Intermediate,2015-10-05,2018-10-05,Valid
1729,701,Herbology Essentials,Beginner,2024-01-20,2028-01-20,Expired
1730,702,Defensive Charms,Beginner,2023-03-01,2025-03-01,Expired
1731,703,Wand Safety 101,Intermediate,2018-07-31,2023-07-31,Valid
1732,703,Wand Safety 101,Beginner,2025-03-06,2028-03-06,Expired
1733,703,Advanced Spell Theory,Beginner,2015-10-23,2018-10-23,Expired
1734,703,Herbology Essentials,Master,2020-10-19,2023-10-19,Expired
1735,704,Advanced Spell Theory,Intermediate,2020-06-14,2021-06-14,Valid
1736,704,Wand Safety 101,Beginner,2025-03-22,2029-03-22,Revoked
1737,704,Defensive Charms,Master,2021-08-10,2024-08-10,Revoked
1738,704,Dark Magic Identification,Beginner,2021-05-10,2023-05-10,Valid
1739,705,Magical Ethics,Beginner,2024-06-29,2028-06-29,Revoked
1740,706,Muggle Interaction Training,Beginner,2016-02-19,2018-02-19,Expired
1741,706,Magical Ethics,Master,2024-03-23,2026-03-23,Expired
1742,706,Herbology Essentials,Intermediate,2017-10-07,2018-10-07,Valid
1743,707,Dark Magic Identification,Beginner,2024-08-21,2027-08-21,Revoked
1744,708,Wand Safety 101,Beginner,2021-01-19,2026-01-19,Expired
1745,708,Magical Ethics,Beginner,2019-09-06,2023-09-06,Expired
1746,708,Wand Safety 101,Beginner,2017-11-28,2020-11-28,Expired
1747,708,Herbology Essentials,Beginner,2018-06-30,2020-06-30,Expired
1748,709,Defensive Charms,Master,2020-04-27,2025-04-27,Revoked
1749,710,Magical Ethics,Intermediate,2020-09-15,2025-09-15,Valid
1750,711,Advanced Spell Theory,Master,2023-08-02,2027-08-02,Valid
1751,711,Potion Brewing Basics,Master,2019-09-25,2020-09-25,Valid
1752,711,Dark Magic Identification,Intermediate,2018-04-18,2023-04-18,Expired
1753,712,Potion Brewing Basics,Beginner,2023-11-11,2024-11-11,Revoked
1754,713,Wand Safety 101,Intermediate,2015-12-21,2020-12-21,Valid
1755,714,Potion Brewing Basics,Beginner,2020-07-29,2024-07-29,Valid
1756,714,Wand Safety 101,Master,2022-03-04,2023-03-04,Revoked
1757,714,Potion Brewing Basics,Beginner,2021-09-25,2023-09-25,Revoked
1758,714,Herbology Essentials,Beginner,2017-04-23,2022-04-23,Expired
1759,715,Magical Ethics,Intermediate,2016-11-02,2020-11-02,Expired
1760,715,Wand Safety 101,Master,2016-06-15,2021-06-15,Revoked
1761,715,Advanced Spell Theory,Intermediate,2022-06-19,2023-06-19,Expired
1762,716,Advanced Spell Theory,Beginner,2024-12-07,2027-12-07,Expired
1763,716,Magical Ethics,Intermediate,2022-11-11,2026-11-11,Revoked
1764,716,Magical Ethics,Beginner,2015-12-15,2018-12-15,Valid
1765,716,Potion Brewing Basics,Beginner,2015-05-04,2016-05-04,Revoked
1766,717,Defensive Charms,Beginner,2024-10-28,2026-10-28,Revoked
1767,718,Teleportation Accuracy,Intermediate,2016-01-21,2018-01-21,Revoked
1768,718,Defensive Charms,Beginner,2024-04-30,2029-04-30,Expired
1769,719,Magical Ethics,Intermediate,2016-02-25,2020-02-25,Revoked
1770,719,Dark Magic Identification,Master,2017-06-26,2020-06-26,Revoked
1771,719,Magical Ethics,Beginner,2016-02-02,2019-02-02,Revoked
1772,719,Advanced Spell Theory,Intermediate,2024-08-23,2027-08-23,Valid
1773,720,Wand Safety 101,Beginner,2023-09-14,2028-09-14,Valid
1774,720,Teleportation Accuracy,Beginner,2016-02-13,2019-02-13,Revoked
1775,721,Muggle Interaction Training,Master,2016-12-17,2017-12-17,Expired
1776,721,Herbology Essentials,Intermediate,2015-05-16,2016-05-16,Revoked
1777,721,Advanced Spell Theory,Intermediate,2017-01-26,2022-01-26,Expired
1778,721,Wand Safety 101,Master,2024-01-22,2026-01-22,Expired
1779,722,Advanced Spell Theory,Master,2020-04-17,2024-04-17,Expired
1780,722,Magical Ethics,Intermediate,2021-08-23,2026-08-23,Expired
1781,722,Herbology Essentials,Beginner,2016-04-13,2017-04-13,Expired
1782,723,Potion Brewing Basics,Intermediate,2020-02-02,2024-02-02,Expired
1783,723,Herbology Essentials,Intermediate,2020-10-28,2021-10-28,Expired
1784,723,Dark Magic Identification,Beginner,2022-08-19,2025-08-19,Revoked
1785,723,Dark Magic Identification,Intermediate,2015-11-15,2019-11-15,Expired
1786,724,Wand Safety 101,Master,2023-10-11,2025-10-11,Expired
1787,724,Magical Ethics,Intermediate,2024-08-12,2028-08-12,Valid
1788,725,Dark Magic Identification,Master,2018-02-28,2020-02-28,Expired
1789,726,Muggle Interaction Training,Intermediate,2020-12-09,2023-12-09,Expired
1790,726,Wand Safety 101,Master,2017-11-15,2021-11-15,Expired
1791,726,Advanced Spell Theory,Intermediate,2016-02-26,2020-02-26,Revoked
1792,727,Muggle Interaction Training,Beginner,2019-11-18,2021-11-18,Valid
1793,727,Advanced Spell Theory,Master,2015-07-16,2019-07-16,Valid
1794,727,Dark Magic Identification,Beginner,2015-11-09,2020-11-09,Expired
1795,727,Wand Safety 101,Intermediate,2022-08-15,2025-08-15,Valid
1796,728,Potion Brewing Basics,Intermediate,2019-09-05,2021-09-05,Revoked
1797,729,Muggle Interaction Training,Master,2024-05-30,2027-05-30,Expired
1798,729,Teleportation Accuracy,Beginner,2022-10-25,2027-10-25,Valid
1799,729,Wand Safety 101,Master,2019-10-28,2022-10-28,Expired
1800,730,Advanced Spell Theory,Beginner,2015-10-12,2019-10-12,Valid
1801,730,Muggle Interaction Training,Intermediate,2024-05-18,2027-05-18,Revoked
1802,731,Dark Magic Identification,Beginner,2022-09-21,2027-09-21,Valid
1803,732,Muggle Interaction Training,Master,2017-08-30,2021-08-30,Revoked
1804,732,Muggle Interaction Training,Beginner,2019-06-04,2024-06-04,Revoked
1805,732,Advanced Spell Theory,Master,2022-06-13,2024-06-13,Valid
1806,733,Herbology Essentials,Master,2017-02-03,2022-02-03,Valid
1807,733,Wand Safety 101,Master,2015-12-21,2018-12-21,Revoked
1808,734,Teleportation Accuracy,Beginner,2022-06-18,2025-06-18,Expired
1809,735,Defensive Charms,Master,2021-12-24,2026-12-24,Expired
1810,735,Magical Ethics,Intermediate,2024-02-10,2026-02-10,Valid
1811,735,Magical Ethics,Beginner,2021-03-15,2025-03-15,Valid
1812,735,Wand Safety 101,Intermediate,2022-08-01,2025-08-01,Expired
1813,736,Wand Safety 101,Master,2016-08-30,2017-08-30,Valid
1814,736,Teleportation Accuracy,Beginner,2022-07-11,2023-07-11,Valid
1815,736,Muggle Interaction Training,Beginner,2018-10-26,2023-10-26,Expired
1816,737,Dark Magic Identification,Intermediate,2020-01-01,2025-01-01,Expired
1817,737,Magical Ethics,Beginner,2020-08-13,2022-08-13,Revoked
1818,738,Defensive Charms,Beginner,2020-01-03,2021-01-03,Valid
1819,739,Muggle Interaction Training,Master,2019-02-08,2024-02-08,Expired
1820,739,Magical Ethics,Intermediate,2022-04-17,2025-04-17,Valid
1821,739,Potion Brewing Basics,Master,2020-10-20,2022-10-20,Revoked
1822,739,Potion Brewing Basics,Beginner,2020-06-27,2021-06-27,Expired
1823,740,Dark Magic Identification,Beginner,2022-03-05,2024-03-05,Valid
1824,741,Dark Magic Identification,Intermediate,2018-09-27,2020-09-27,Revoked
1825,741,Wand Safety 101,Beginner,2022-08-26,2024-08-26,Expired
1826,741,Teleportation Accuracy,Master,2022-08-11,2024-08-11,Expired
1827,742,Dark Magic Identification,Master,2021-08-22,2024-08-22,Valid
1828,742,Teleportation Accuracy,Intermediate,2015-12-29,2019-12-29,Valid
1829,742,Teleportation Accuracy,Intermediate,2015-12-04,2019-12-04,Expired
1830,743,Herbology Essentials,Beginner,2020-10-01,2021-10-01,Revoked
1831,743,Advanced Spell Theory,Intermediate,2017-12-04,2018-12-04,Valid
1832,743,Wand Safety 101,Beginner,2016-01-22,2018-01-22,Expired
1833,743,Defensive Charms,Master,2016-11-01,2018-11-01,Valid
1834,744,Muggle Interaction Training,Beginner,2016-07-30,2019-07-30,Valid
1835,745,Herbology Essentials,Intermediate,2020-02-09,2025-02-09,Valid
1836,745,Dark Magic Identification,Master,2019-06-13,2020-06-13,Expired
1837,746,Herbology Essentials,Master,2024-11-03,2026-11-03,Revoked
1838,746,Magical Ethics,Intermediate,2024-05-07,2027-05-07,Revoked
1839,747,Muggle Interaction Training,Beginner,2021-12-17,2024-12-17,Expired
1840,747,Defensive Charms,Master,2020-11-22,2023-11-22,Revoked
1841,747,Herbology Essentials,Beginner,2018-10-31,2021-10-31,Expired
1842,748,Muggle Interaction Training,Beginner,2024-07-23,2027-07-23,Valid
1843,749,Dark Magic Identification,Beginner,2022-07-14,2026-07-14,Expired
1844,750,Muggle Interaction Training,Intermediate,2018-08-08,2019-08-08,Expired
1845,750,Advanced Spell Theory,Master,2025-03-04,2027-03-04,Revoked
1846,750,Potion Brewing Basics,Beginner,2018-04-20,2022-04-20,Expired
1847,750,Magical Ethics,Intermediate,2021-05-25,2023-05-25,Revoked
1848,751,Magical Ethics,Master,2020-02-22,2023-02-22,Expired
1849,751,Potion Brewing Basics,Intermediate,2022-11-26,2027-11-26,Expired
1850,752,Potion Brewing Basics,Intermediate,2022-03-12,2025-03-12,Expired
1851,753,Dark Magic Identification,Intermediate,2020-11-10,2024-11-10,Valid
1852,753,Magical Ethics,Beginner,2025-02-24,2026-02-24,Expired
1853,754,Defensive Charms,Intermediate,2018-10-29,2021-10-29,Revoked
1854,754,Magical Ethics,Master,2023-01-11,2025-01-11,Valid
1855,754,Wand Safety 101,Intermediate,2022-12-14,2024-12-14,Expired
1856,754,Muggle Interaction Training,Master,2021-07-27,2023-07-27,Revoked
1857,755,Teleportation Accuracy,Intermediate,2020-08-30,2025-08-30,Revoked
1858,755,Herbology Essentials,Beginner,2015-04-14,2020-04-14,Expired
1859,756,Advanced Spell Theory,Master,2016-06-21,2021-06-21,Revoked
1860,756,Dark Magic Identification,Beginner,2015-04-26,2017-04-26,Valid
1861,757,Magical Ethics,Intermediate,2018-01-10,2020-01-10,Revoked
1862,758,Muggle Interaction Training,Intermediate,2019-02-07,2021-02-07,Revoked
1863,758,Magical Ethics,Intermediate,2021-08-31,2026-08-31,Expired
1864,759,Muggle Interaction Training,Master,2015-07-16,2019-07-16,Expired
1865,759,Muggle Interaction Training,Master,2016-07-06,2017-07-06,Expired
1866,760,Advanced Spell Theory,Beginner,2018-07-13,2020-07-13,Revoked
1867,760,Wand Safety 101,Master,2020-03-05,2023-03-05,Valid
1868,760,Herbology Essentials,Intermediate,2018-03-16,2022-03-16,Valid
1869,760,Magical Ethics,Beginner,2021-01-29,2024-01-29,Revoked
1870,761,Potion Brewing Basics,Intermediate,2020-07-05,2021-07-05,Valid
1871,761,Potion Brewing Basics,Beginner,2018-09-26,2021-09-26,Revoked
1872,761,Magical Ethics,Master,2024-11-22,2026-11-22,Valid
